,geo,prob,age,race_asian,race_black,race_mix,race_native_american,race_native_pacific,race_other,race_white_hispanic,race_white_non_hispanic,sex_female,sex_male
8138,Oklahoma,0.0012698317846365293,18.0,0,0,0,1,0,0,0,0,1,0
8139,Oklahoma,0.003068359235538477,20.0,0,0,0,1,0,0,0,0,1,0
8140,Oklahoma,0.0028055306428260707,25.0,0,0,0,1,0,0,0,0,1,0
8141,Oklahoma,0.002627526306913911,30.0,0,0,0,1,0,0,0,0,1,0
8142,Oklahoma,0.004958547525132035,35.0,0,0,0,1,0,0,0,0,1,0
8143,Oklahoma,0.004504547846198177,45.0,0,0,0,1,0,0,0,0,1,0
8144,Oklahoma,0.004531387760290195,55.0,0,0,0,1,0,0,0,0,1,0
8145,Oklahoma,0.0027662835986349116,65.0,0,0,0,1,0,0,0,0,1,0
8146,Oklahoma,0.0012976845256754163,75.0,0,0,0,1,0,0,0,0,1,0
8147,Oklahoma,0.00037905048486558017,85.0,0,0,0,1,0,0,0,0,1,0
8148,Oklahoma,0.0006195968847468768,0.0,0,0,0,0,1,0,0,0,0,1
8149,Oklahoma,0.0007145494110158097,5.0,0,0,0,0,1,0,0,0,0,1
8150,Oklahoma,0.0006332700485296032,10.0,0,0,0,0,1,0,0,0,0,1
8151,Oklahoma,0.00037044145581719687,15.0,0,0,0,0,1,0,0,0,0,1
8152,Oklahoma,0.0003081525985847769,18.0,0,0,0,0,1,0,0,0,0,1
8153,Oklahoma,0.0012313443606555218,20.0,0,0,0,0,1,0,0,0,0,1
8154,Oklahoma,0.000969275388153267,25.0,0,0,0,0,1,0,0,0,0,1
8155,Oklahoma,0.0009269898631215022,30.0,0,0,0,0,1,0,0,0,0,1
8156,Oklahoma,0.0015772247630111548,35.0,0,0,0,0,1,0,0,0,0,1
8157,Oklahoma,0.0012718574385302665,45.0,0,0,0,0,1,0,0,0,0,1
8158,Oklahoma,0.0008619157317851936,55.0,0,0,0,0,1,0,0,0,0,1
8159,Oklahoma,0.0005122372283788033,65.0,0,0,0,0,1,0,0,0,0,1
8160,Oklahoma,0.00021750458684003564,75.0,0,0,0,0,1,0,0,0,0,1
8161,Oklahoma,2.5827087145149748e-05,85.0,0,0,0,0,1,0,0,0,0,1
8162,Oklahoma,0.0006983441798659118,0.0,0,0,0,0,1,0,0,0,1,0
8163,Oklahoma,0.0006431451112615721,5.0,0,0,0,0,1,0,0,0,1,0
8164,Oklahoma,0.0007631651044655034,10.0,0,0,0,0,1,0,0,0,1,0
8165,Oklahoma,0.00044842913072608043,15.0,0,0,0,0,1,0,0,0,1,0
8166,Oklahoma,0.00040690322590446713,18.0,0,0,0,0,1,0,0,0,1,0
8167,Oklahoma,0.0009599067388947324,20.0,0,0,0,0,1,0,0,0,1,0
8168,Oklahoma,0.0009756055565711959,25.0,0,0,0,0,1,0,0,0,1,0
8169,Oklahoma,0.0010204231489701321,30.0,0,0,0,0,1,0,0,0,1,0
8170,Oklahoma,0.0019519707333525433,35.0,0,0,0,0,1,0,0,0,1,0
8171,Oklahoma,0.001543041853554339,45.0,0,0,0,0,1,0,0,0,1,0
8172,Oklahoma,0.001182475460469111,55.0,0,0,0,0,1,0,0,0,1,0
8173,Oklahoma,0.0008216558606471661,65.0,0,0,0,0,1,0,0,0,1,0
8174,Oklahoma,0.0002671331072365979,75.0,0,0,0,0,1,0,0,0,1,0
8175,Oklahoma,0.0001149558584695881,85.0,0,0,0,0,1,0,0,0,1,0
8176,Oklahoma,5.3679828184036736e-05,0.0,1,0,0,0,0,0,0,0,0,1
8177,Oklahoma,4.962852039656226e-05,5.0,1,0,0,0,0,0,0,0,0,1
8178,Oklahoma,5.469265513090535e-05,10.0,1,0,0,0,0,0,0,0,0,1
8179,Oklahoma,2.0509745674089505e-05,15.0,1,0,0,0,0,0,0,0,0,1
8180,Oklahoma,1.4179577256160647e-05,18.0,1,0,0,0,0,0,0,0,0,1
8181,Oklahoma,9.925704079312452e-05,20.0,1,0,0,0,0,0,0,0,0,1
8182,Oklahoma,9.82442138462559e-05,25.0,1,0,0,0,0,0,0,0,0,1
8183,Oklahoma,0.0001038147620540333,30.0,1,0,0,0,0,0,0,0,0,1
8184,Oklahoma,0.00019142429295816873,35.0,1,0,0,0,0,0,0,0,0,1
8185,Oklahoma,5.975678986524844e-05,45.0,1,0,0,0,0,0,0,0,0,1
8186,Oklahoma,2.7852741038886985e-05,55.0,1,0,0,0,0,0,0,0,0,1
8187,Oklahoma,1.1394303152271948e-05,65.0,1,0,0,0,0,0,0,0,0,1
8188,Oklahoma,1.6205231149897883e-05,75.0,1,0,0,0,0,0,0,0,0,1
8189,Oklahoma,0.0,85.0,1,0,0,0,0,0,0,0,0,1
8190,Oklahoma,8.431784332681242e-05,0.0,1,0,0,0,0,0,0,0,1,0
8191,Oklahoma,5.621189555120828e-05,5.0,1,0,0,0,0,0,0,0,1,0
8192,Oklahoma,4.000666440131039e-05,10.0,1,0,0,0,0,0,0,0,1,0
8193,Oklahoma,6.431451112615722e-05,15.0,1,0,0,0,0,0,0,0,1,0
8194,Oklahoma,1.5192404203029264e-05,18.0,1,0,0,0,0,0,0,0,1,0
8195,Oklahoma,5.570548207777397e-05,20.0,1,0,0,0,0,0,0,0,1,0
8196,Oklahoma,5.570548207777397e-05,25.0,1,0,0,0,0,0,0,0,1,0
8197,Oklahoma,0.00017699150896529093,30.0,1,0,0,0,0,0,0,0,1,0
8198,Oklahoma,0.00011318341131256802,35.0,1,0,0,0,0,0,0,0,1,0
8199,Oklahoma,8.558387701039819e-05,45.0,1,0,0,0,0,0,0,0,1,0
8200,Oklahoma,4.60836260825221e-05,55.0,1,0,0,0,0,0,0,0,1,0
8201,Oklahoma,2.8865567985755602e-05,65.0,1,0,0,0,0,0,0,0,1,0
8202,Oklahoma,1.5192404203029264e-06,75.0,1,0,0,0,0,0,0,0,1,0
8203,Oklahoma,7.596202101514632e-07,85.0,1,0,0,0,0,0,0,0,1,0
8204,Oklahoma,0.0012437514907546624,0.0,0,0,0,0,0,1,0,0,0,1
8205,Oklahoma,0.001210074994771281,5.0,0,0,0,0,0,1,0,0,0,1
8206,Oklahoma,0.001330094987975212,10.0,0,0,0,0,0,1,0,0,0,1
8207,Oklahoma,0.0007715209267771695,15.0,0,0,0,0,0,1,0,0,0,1
8208,Oklahoma,0.0005712343980339003,18.0,0,0,0,0,0,1,0,0,0,1
8209,Oklahoma,0.001392383845207632,20.0,0,0,0,0,0,1,0,0,0,1
8210,Oklahoma,0.001330094987975212,25.0,0,0,0,0,0,1,0,0,0,1
8211,Oklahoma,0.0014123871774082873,30.0,0,0,0,0,0,1,0,0,0,1
8212,Oklahoma,0.0022912677605535304,35.0,0,0,0,0,0,1,0,0,0,1
8213,Oklahoma,0.001645084168451352,45.0,0,0,0,0,0,1,0,0,0,1
8214,Oklahoma,0.001107019852927399,55.0,0,0,0,0,0,1,0,0,0,1
8215,Oklahoma,0.0004881825883906737,65.0,0,0,0,0,0,1,0,0,0,1
8216,Oklahoma,0.0001438214264553437,75.0,0,0,0,0,0,1,0,0,0,1
8217,Oklahoma,4.60836260825221e-05,85.0,0,0,0,0,0,1,0,0,0,1
8218,Oklahoma,0.0012440046974913795,0.0,0,0,0,0,0,1,0,0,1,0
8219,Oklahoma,0.0011156288819757824,5.0,0,0,0,0,0,1,0,0,1,0
8220,Oklahoma,0.0013541496279633417,10.0,0,0,0,0,0,1,0,0,1,0
8221,Oklahoma,0.0008403931591642354,15.0,0,0,0,0,0,1,0,0,1,0
8222,Oklahoma,0.0005633849891956685,18.0,0,0,0,0,0,1,0,0,1,0
8223,Oklahoma,0.0010227020096005867,20.0,0,0,0,0,0,1,0,0,1,0
8224,Oklahoma,0.0009814293115156904,25.0,0,0,0,0,0,1,0,0,1,0
8225,Oklahoma,0.0010059903649772544,30.0,0,0,0,0,0,1,0,0,1,0
8226,Oklahoma,0.0017787773254380097,35.0,0,0,0,0,0,1,0,0,1,0
8227,Oklahoma,0.0013060403479870824,45.0,0,0,0,0,0,1,0,0,1,0
8228,Oklahoma,0.0008991371220826153,55.0,0,0,0,0,0,1,0,0,1,0
8229,Oklahoma,0.0004664068090329984,65.0,0,0,0,0,0,1,0,0,1,0
8230,Oklahoma,0.00016509079233958468,75.0,0,0,0,0,0,1,0,0,1,0
8231,Oklahoma,2.8865567985755602e-05,85.0,0,0,0,0,0,1,0,0,1,0
8232,Oklahoma,0.005753110264950465,0.0,0,0,1,0,0,0,0,0,0,1
8233,Oklahoma,0.005015265834156677,5.0,0,0,1,0,0,0,0,0,0,1
8234,Oklahoma,0.004844857700346032,10.0,0,0,1,0,0,0,0,0,0,1
8235,Oklahoma,0.0025371315019058873,15.0,0,0,1,0,0,0,0,0,0,1
8236,Oklahoma,0.001720286569256347,18.0,0,0,1,0,0,0,0,0,0,1
8237,Oklahoma,0.0037170748950078264,20.0,0,0,1,0,0,0,0,0,0,1
8238,Oklahoma,0.00325851749481306,25.0,0,0,1,0,0,0,0,0,0,1
8239,Oklahoma,0.002533080194118413,30.0,0,0,1,0,0,0,0,0,0,1
8240,Oklahoma,0.004828905675932852,35.0,0,0,1,0,0,0,0,0,0,1
8241,Oklahoma,0.0033663835646545676,45.0,0,0,1,0,0,0,0,0,0,1
8242,Oklahoma,0.002991890801049896,55.0,0,0,1,0,0,0,0,0,0,1
8243,Oklahoma,0.0017590271999740716,65.0,0,0,1,0,0,0,0,0,0,1
8244,Oklahoma,0.0007049275550205579,75.0,0,0,1,0,0,0,0,0,0,1
8245,Oklahoma,0.0001954756007456432,85.0,0,0,1,0,0,0,0,0,0,1
8246,Oklahoma,0.005469518719827252,0.0,0,0,1,0,0,0,0,0,1,0
8247,Oklahoma,0.005278094426869083,5.0,0,0,1,0,0,0,0,0,1,0
8248,Oklahoma,0.004685590662950942,10.0,0,0,1,0,0,0,0,0,1,0
8249,Oklahoma,0.002392044041766958,15.0,0,0,1,0,0,0,0,0,1,0
8250,Oklahoma,0.0015324071706122185,18.0,0,0,1,0,0,0,0,0,1,0
8251,Oklahoma,0.0037378378474186335,20.0,0,0,1,0,0,0,0,0,1,0
8252,Oklahoma,0.0033473930594007813,25.0,0,0,1,0,0,0,0,0,1,0
8253,Oklahoma,0.0027164018715016324,30.0,0,0,1,0,0,0,0,0,1,0
8254,Oklahoma,0.004776745088169118,35.0,0,0,1,0,0,0,0,0,1,0
8255,Oklahoma,0.003442598792406431,45.0,0,0,1,0,0,0,0,0,1,0
8256,Oklahoma,0.003255479013972454,55.0,0,0,1,0,0,0,0,0,1,0
8257,Oklahoma,0.002111997390957785,65.0,0,0,1,0,0,0,0,0,1,0
8258,Oklahoma,0.0009809228980422562,75.0,0,0,1,0,0,0,0,0,1,0
8259,Oklahoma,0.0003620856335055308,85.0,0,0,1,0,0,0,0,0,1,0
8260,Oklahoma,0.016746840359735875,0.0,0,0,0,0,0,0,0,1,0,1
8261,Oklahoma,0.01805009543361907,5.0,0,0,0,0,0,0,0,1,0,1
8262,Oklahoma,0.01843902098121662,10.0,0,0,0,0,0,0,0,1,0,1
8263,Oklahoma,0.011415066104682755,15.0,0,0,0,0,0,0,0,1,0,1
8264,Oklahoma,0.007576198769313977,18.0,0,0,0,0,0,0,0,1,0,1
8265,Oklahoma,0.020377318550786436,20.0,0,0,0,0,0,0,0,1,0,1
8266,Oklahoma,0.021375965920398893,25.0,0,0,0,0,0,0,0,1,0,1
8267,Oklahoma,0.021136938760937897,30.0,0,0,0,0,0,0,0,1,0,1
8268,Oklahoma,0.040196063040374826,35.0,0,0,0,0,0,0,0,1,0,1
8269,Oklahoma,0.040443446022147486,45.0,0,0,0,0,0,0,0,1,0,1
8270,Oklahoma,0.0455389783918435,55.0,0,0,0,0,0,0,0,1,0,1
8271,Oklahoma,0.03464172006374733,65.0,0,0,0,0,0,0,0,1,0,1
8272,Oklahoma,0.018019457418476294,75.0,0,0,0,0,0,0,0,1,0,1
8273,Oklahoma,0.005360133409565442,85.0,0,0,0,0,0,0,0,1,0,1
8274,Oklahoma,0.015801619611570738,0.0,0,0,0,0,0,0,0,1,1,0
8275,Oklahoma,0.016762539177412338,5.0,0,0,0,0,0,0,0,1,1,0
8276,Oklahoma,0.01790652721390044,10.0,0,0,0,0,0,0,0,1,1,0
8277,Oklahoma,0.010736725257017498,15.0,0,0,0,0,0,0,0,1,1,0
8278,Oklahoma,0.006923431802057153,18.0,0,0,0,0,0,0,0,1,1,0
8279,Oklahoma,0.019043425461760466,20.0,0,0,0,0,0,0,0,1,1,0
8280,Oklahoma,0.02099413016142942,25.0,0,0,0,0,0,0,0,1,1,0
8281,Oklahoma,0.020954883117238265,30.0,0,0,0,0,0,0,0,1,1,0
8282,Oklahoma,0.03987727575884793,35.0,0,0,0,0,0,0,0,1,1,0
8283,Oklahoma,0.04083819532468953,45.0,0,0,0,0,0,0,0,1,1,0
8284,Oklahoma,0.048363246333186644,55.0,0,0,0,0,0,0,0,1,1,0
8285,Oklahoma,0.03889356758670178,65.0,0,0,0,0,0,0,0,1,1,0
8286,Oklahoma,0.022534893154353308,75.0,0,0,0,0,0,0,0,1,1,0
8287,Oklahoma,0.010051294620724162,85.0,0,0,0,0,0,0,0,1,1,0
8288,Oregon,0.003845466826742803,0.0,0,0,0,0,0,0,1,0,0,1
8289,Oregon,0.003813860250084643,5.0,0,0,0,0,0,0,1,0,0,1
8290,Oregon,0.004150757624009122,10.0,0,0,0,0,0,0,1,0,0,1
8291,Oregon,0.0023238017156624476,15.0,0,0,0,0,0,0,1,0,0,1
8292,Oregon,0.001282700236043661,18.0,0,0,0,0,0,0,1,0,0,1
8293,Oregon,0.0032866050849235193,20.0,0,0,0,0,0,0,1,0,0,1
8294,Oregon,0.003268167915206259,25.0,0,0,0,0,0,0,1,0,0,1
8295,Oregon,0.003285647309873272,30.0,0,0,0,0,0,0,1,0,0,1
8296,Oregon,0.005643210596056936,35.0,0,0,0,0,0,0,1,0,0,1
8297,Oregon,0.004188350294731327,45.0,0,0,0,0,0,0,1,0,0,1
8298,Oregon,0.0021889948773401438,55.0,0,0,0,0,0,0,1,0,0,1
8299,Oregon,0.0011519639416849082,65.0,0,0,0,0,0,0,1,0,0,1
8300,Oregon,0.00039891330842798945,75.0,0,0,0,0,0,0,1,0,0,1
8301,Oregon,0.00019897776668887108,85.0,0,0,0,0,0,0,1,0,0,1
8302,Oregon,0.003704913338119016,0.0,0,0,0,0,0,0,1,0,1,0
8303,Oregon,0.003926877706013822,5.0,0,0,0,0,0,0,1,0,1,0
8304,Oregon,0.003898623342031527,10.0,0,0,0,0,0,0,1,0,1,0
8305,Oregon,0.00218851598981502,15.0,0,0,0,0,0,0,1,0,1,0
8306,Oregon,0.0013887738228585468,18.0,0,0,0,0,0,0,1,0,1,0
8307,Oregon,0.0034613990315936465,20.0,0,0,0,0,0,0,1,0,1,0
8308,Oregon,0.003149882696500721,25.0,0,0,0,0,0,0,1,0,1,0
8309,Oregon,0.0028754801446048773,30.0,0,0,0,0,0,0,1,0,1,0
8310,Oregon,0.0053525258683068885,35.0,0,0,0,0,0,0,1,0,1,0
8311,Oregon,0.0037149699761466126,45.0,0,0,0,0,0,0,1,0,1,0
8312,Oregon,0.002155712194344051,55.0,0,0,0,0,0,0,1,0,1,0
8313,Oregon,0.0011907538312199229,65.0,0,0,0,0,0,0,1,0,1,0
8314,Oregon,0.0005057052265305604,75.0,0,0,0,0,0,0,1,0,1,0
8315,Oregon,0.00022100659284455838,85.0,0,0,0,0,0,0,1,0,1,0
8316,Oregon,0.0006991757866805097,0.0,0,1,0,0,0,0,0,0,0,1
8317,Oregon,0.0006469770464420333,5.0,0,1,0,0,0,0,0,0,0,1
8318,Oregon,0.0005990882939296697,10.0,0,1,0,0,0,0,0,0,0,1
8319,Oregon,0.0005061841140556841,15.0,0,1,0,0,0,0,0,0,0,1
8320,Oregon,0.00027009256416973116,18.0,0,1,0,0,0,0,0,0,0,1
8321,Oregon,0.0009266473611142372,20.0,0,1,0,0,0,0,0,0,0,1
8322,Oregon,0.00099680438354485,25.0,0,1,0,0,0,0,0,0,0,1
8323,Oregon,0.0009206612670501918,30.0,0,1,0,0,0,0,0,0,0,1
8324,Oregon,0.0015717088574557759,35.0,0,1,0,0,0,0,0,0,0,1
8325,Oregon,0.0012589953035500412,45.0,0,1,0,0,0,0,0,0,0,1
8326,Oregon,0.0010973707638208137,55.0,0,1,0,0,0,0,0,0,0,1
8327,Oregon,0.0005543123103306096,65.0,0,1,0,0,0,0,0,0,0,1
8328,Oregon,0.00019801999163862382,75.0,0,1,0,0,0,0,0,0,0,1
8329,Oregon,3.184602042072185e-05,85.0,0,1,0,0,0,0,0,0,0,1
8330,Oregon,0.000519353520996584,0.0,0,1,0,0,0,0,0,0,1,0
8331,Oregon,0.0007496984205810534,5.0,0,1,0,0,0,0,0,0,1,0
8332,Oregon,0.0006615831159583042,10.0,0,1,0,0,0,0,0,0,1,0
8333,Oregon,0.00037808170108511124,15.0,0,1,0,0,0,0,0,0,1,0
8334,Oregon,0.00024519041286330203,18.0,0,1,0,0,0,0,0,0,1,0
8335,Oregon,0.0006862458235021716,20.0,0,1,0,0,0,0,0,0,1,0
8336,Oregon,0.0008375742814412408,25.0,0,1,0,0,0,0,0,0,1,0
8337,Oregon,0.0006577520157573151,30.0,0,1,0,0,0,0,0,0,1,0
8338,Oregon,0.0012424736839332757,35.0,0,1,0,0,0,0,0,0,1,0
8339,Oregon,0.0009793249888778372,45.0,0,1,0,0,0,0,0,0,1,0
8340,Oregon,0.0008514620196698262,55.0,0,1,0,0,0,0,0,0,1,0
8341,Oregon,0.0005468895536911932,65.0,0,1,0,0,0,0,0,0,1,0
8342,Oregon,0.00021933048650662565,75.0,0,1,0,0,0,0,0,0,1,0
8343,Oregon,9.12280735360528e-05,85.0,0,1,0,0,0,0,0,0,1,0
8344,Oregon,0.000278233652096833,0.0,0,0,0,1,0,0,0,0,0,1
8345,Oregon,0.0003747294884092458,5.0,0,0,0,1,0,0,0,0,0,1
8346,Oregon,0.00042932266627334037,10.0,0,0,0,1,0,0,0,0,0,1
8347,Oregon,0.00023034489958446928,15.0,0,0,0,1,0,0,0,0,0,1
8348,Oregon,0.00014893402031345104,18.0,0,0,0,1,0,0,0,0,0,1
8349,Oregon,0.0004266887848851604,20.0,0,0,0,1,0,0,0,0,0,1
8350,Oregon,0.0004724225435344677,25.0,0,0,0,1,0,0,0,0,0,1
8351,Oregon,0.0004776903063108277,30.0,0,0,0,1,0,0,0,0,0,1
8352,Oregon,0.0007710089154490552,35.0,0,0,0,1,0,0,0,0,0,1
8353,Oregon,0.0006330893082134478,45.0,0,0,0,1,0,0,0,0,0,1
8354,Oregon,0.0005904683184774442,55.0,0,0,0,1,0,0,0,0,0,1
8355,Oregon,0.0004978035823660204,65.0,0,0,0,1,0,0,0,0,0,1
8356,Oregon,0.00017527283419525107,75.0,0,0,0,1,0,0,0,0,0,1
8357,Oregon,4.717042122467822e-05,85.0,0,0,0,1,0,0,0,0,0,1
8358,Oregon,0.00036922228187032395,0.0,0,0,0,1,0,0,0,0,1,0
8359,Oregon,0.00034264402422596213,5.0,0,0,0,1,0,0,0,0,1,0
8360,Oregon,0.00038119446999841487,10.0,0,0,0,1,0,0,0,0,1,0
8361,Oregon,0.00023633099364851474,15.0,0,0,0,1,0,0,0,0,1,0
8362,Oregon,9.338306739910917e-05,18.0,0,0,0,1,0,0,0,0,1,0
8363,Oregon,0.00042022380329599125,20.0,0,0,0,1,0,0,0,0,1,0
8364,Oregon,0.00040058941476592215,25.0,0,0,0,1,0,0,0,0,1,0
8365,Oregon,0.00032324907945845485,30.0,0,0,0,1,0,0,0,0,1,0
8366,Oregon,0.000737007901165277,35.0,0,0,0,1,0,0,0,0,1,0
8367,Oregon,0.0006919924738036552,45.0,0,0,0,1,0,0,0,0,1,0
8368,Oregon,0.000759515614846088,55.0,0,0,0,1,0,0,0,0,1,0
8369,Oregon,0.0004671547807581077,65.0,0,0,0,1,0,0,0,0,1,0
8370,Oregon,0.00012067965633115647,75.0,0,0,0,1,0,0,0,0,1,0
8371,Oregon,4.2142102210880036e-05,85.0,0,0,0,1,0,0,0,0,1,0
8372,Oregon,0.0011636966860504375,0.0,0,0,0,0,1,0,0,0,0,1
8373,Oregon,0.0011071879580858482,5.0,0,0,0,0,1,0,0,0,0,1
8374,Oregon,0.0012396003587825338,10.0,0,0,0,0,1,0,0,0,0,1
8375,Oregon,0.0006800202856755642,15.0,0,0,0,0,1,0,0,0,0,1
8376,Oregon,0.0007018096680686897,18.0,0,0,0,0,1,0,0,0,0,1
8377,Oregon,0.001967030509445338,20.0,0,0,0,0,1,0,0,0,0,1
8378,Oregon,0.0019251278509970198,25.0,0,0,0,0,1,0,0,0,0,1
8379,Oregon,0.0018659852416442507,30.0,0,0,0,0,1,0,0,0,0,1
8380,Oregon,0.003363227088943301,35.0,0,0,0,0,1,0,0,0,0,1
8381,Oregon,0.002730616668254977,45.0,0,0,0,0,1,0,0,0,0,1
8382,Oregon,0.0019821154664867325,55.0,0,0,0,0,1,0,0,0,0,1
8383,Oregon,0.001366026665415174,65.0,0,0,0,0,1,0,0,0,0,1
8384,Oregon,0.0005346779218005405,75.0,0,0,0,0,1,0,0,0,0,1
8385,Oregon,0.00016737119003071106,85.0,0,0,0,0,1,0,0,0,0,1
8386,Oregon,0.0009213795983378771,0.0,0,0,0,0,1,0,0,0,1,0
8387,Oregon,0.0011292167842415356,5.0,0,0,0,0,1,0,0,0,1,0
8388,Oregon,0.0011608233608996956,10.0,0,0,0,0,1,0,0,0,1,0
8389,Oregon,0.0007267118193751189,15.0,0,0,0,0,1,0,0,0,1,0
8390,Oregon,0.0005825666743129042,18.0,0,0,0,0,1,0,0,0,1,0
8391,Oregon,0.0018851407426491963,20.0,0,0,0,0,1,0,0,0,1,0
8392,Oregon,0.002016834812058196,25.0,0,0,0,0,1,0,0,0,1,0
8393,Oregon,0.002184445445851469,30.0,0,0,0,0,1,0,0,0,1,0
8394,Oregon,0.004169673681251505,35.0,0,0,0,0,1,0,0,0,1,0
8395,Oregon,0.0036421790723278197,45.0,0,0,0,0,1,0,0,0,1,0
8396,Oregon,0.0027813787459180827,55.0,0,0,0,0,1,0,0,0,1,0
8397,Oregon,0.0018729291107585436,65.0,0,0,0,0,1,0,0,0,1,0
8398,Oregon,0.0007549661833574134,75.0,0,0,0,0,1,0,0,0,1,0
8399,Oregon,0.0003450384618515803,85.0,0,0,0,0,1,0,0,0,1,0
8400,Oregon,0.00010511581176463827,0.0,1,0,0,0,0,0,0,0,0,1
8401,Oregon,0.00017934337815880198,5.0,1,0,0,0,0,0,0,0,0,1
8402,Oregon,0.00017503339043268925,10.0,1,0,0,0,0,0,0,0,0,1
8403,Oregon,0.00012522908781983103,15.0,1,0,0,0,0,0,0,0,0,1
8404,Oregon,8.835474838531099e-05,18.0,1,0,0,0,0,0,0,0,0,1
8405,Oregon,0.000216217717593322,20.0,1,0,0,0,0,0,0,0,0,1
8406,Oregon,0.00020280886688986018,25.0,1,0,0,0,0,0,0,0,0,1
8407,Oregon,0.00017814615934599287,30.0,1,0,0,0,0,0,0,0,0,1
8408,Oregon,0.0003694617256328858,35.0,1,0,0,0,0,0,0,0,0,1
8409,Oregon,0.00016545563993021652,45.0,1,0,0,0,0,0,0,0,0,1
8410,Oregon,0.0002095132922415911,55.0,1,0,0,0,0,0,0,0,0,1
8411,Oregon,6.39314846040055e-05,65.0,1,0,0,0,0,0,0,0,0,1
8412,Oregon,2.7296588932047296e-05,75.0,1,0,0,0,0,0,0,0,0,1
8413,Oregon,4.788875251236368e-07,85.0,1,0,0,0,0,0,0,0,0,1
8414,Oregon,8.787586086018736e-05,0.0,1,0,0,0,0,0,0,0,1,0
8415,Oregon,9.050974224836735e-05,5.0,1,0,0,0,0,0,0,0,1,0
8416,Oregon,0.00015132845793906923,10.0,1,0,0,0,0,0,0,0,1,0
8417,Oregon,7.829811035771461e-05,15.0,1,0,0,0,0,0,0,0,1,0
8418,Oregon,9.553806126216554e-05,18.0,1,0,0,0,0,0,0,0,1,0
8419,Oregon,0.00018437169717260015,20.0,1,0,0,0,0,0,0,0,1,0
8420,Oregon,0.00017287839656963288,25.0,1,0,0,0,0,0,0,0,1,0
8421,Oregon,0.0001666528587430256,30.0,1,0,0,0,0,0,0,0,1,0
8422,Oregon,0.0002746419956584057,35.0,1,0,0,0,0,0,0,0,1,0
8423,Oregon,0.00023992265008694204,45.0,1,0,0,0,0,0,0,0,1,0
8424,Oregon,0.00011684855613016738,55.0,1,0,0,0,0,0,0,0,1,0
8425,Oregon,0.00012929963178338194,65.0,1,0,0,0,0,0,0,0,1,0
8426,Oregon,2.8972695269980027e-05,75.0,1,0,0,0,0,0,0,0,1,0
8427,Oregon,1.4127181991147286e-05,85.0,1,0,0,0,0,0,0,0,1,0
8428,Oregon,0.0012376848086820393,0.0,0,0,0,0,0,1,0,0,0,1
8429,Oregon,0.0014756919086684867,5.0,0,0,0,0,0,1,0,0,0,1
8430,Oregon,0.0015793710578577542,10.0,0,0,0,0,0,1,0,0,0,1
8431,Oregon,0.0009230557046758099,15.0,0,0,0,0,0,1,0,0,0,1
8432,Oregon,0.0007458673203800643,18.0,0,0,0,0,0,1,0,0,0,1
8433,Oregon,0.0017330939534224415,20.0,0,0,0,0,0,1,0,0,0,1
8434,Oregon,0.0017225584278697215,25.0,0,0,0,0,0,1,0,0,0,1
8435,Oregon,0.0012843763423815938,30.0,0,0,0,0,0,1,0,0,0,1
8436,Oregon,0.002768688226502306,35.0,0,0,0,0,0,1,0,0,0,1
8437,Oregon,0.0020443708447528052,45.0,0,0,0,0,0,1,0,0,0,1
8438,Oregon,0.0011768660929913374,55.0,0,0,0,0,0,1,0,0,0,1
8439,Oregon,0.0008045310422077098,65.0,0,0,0,0,0,1,0,0,0,1
8440,Oregon,0.00018293503459722925,75.0,0,0,0,0,0,1,0,0,0,1
8441,Oregon,1.795828219213638e-05,85.0,0,0,0,0,0,1,0,0,0,1
8442,Oregon,0.0011785421993292702,0.0,0,0,0,0,0,1,0,0,1,0
8443,Oregon,0.0011435834099952447,5.0,0,0,0,0,0,1,0,0,1,0
8444,Oregon,0.001629654247995736,10.0,0,0,0,0,0,1,0,0,1,0
8445,Oregon,0.0008586453325466807,15.0,0,0,0,0,0,1,0,0,1,0
8446,Oregon,0.000632849864450886,18.0,0,0,0,0,0,1,0,0,1,0
8447,Oregon,0.0015231017736557267,20.0,0,0,0,0,0,1,0,0,1,0
8448,Oregon,0.001282939679806223,25.0,0,0,0,0,0,1,0,0,1,0
8449,Oregon,0.001260671409887974,30.0,0,0,0,0,0,1,0,0,1,0
8450,Oregon,0.0024765668361768876,35.0,0,0,0,0,0,1,0,0,1,0
8451,Oregon,0.0017266289718332725,45.0,0,0,0,0,0,1,0,0,1,0
8452,Oregon,0.0011495695040592902,55.0,0,0,0,0,0,1,0,0,1,0
8453,Oregon,0.0007149790750095897,65.0,0,0,0,0,0,1,0,0,1,0
8454,Oregon,0.00024806373801404384,75.0,0,0,0,0,0,1,0,0,1,0
8455,Oregon,5.842427806508369e-05,85.0,0,0,0,0,0,1,0,0,1,0
8456,Oregon,0.0032753512280831137,0.0,0,0,1,0,0,0,0,0,0,1
8457,Oregon,0.003508569452818325,5.0,0,0,1,0,0,0,0,0,0,1
8458,Oregon,0.0030598518417774773,10.0,0,0,1,0,0,0,0,0,0,1
8459,Oregon,0.0016926279575494943,15.0,0,0,1,0,0,0,0,0,0,1
8460,Oregon,0.001156273929411021,18.0,0,0,1,0,0,0,0,0,0,1
8461,Oregon,0.002824239179416648,20.0,0,0,1,0,0,0,0,0,0,1
8462,Oregon,0.0026662062961258478,25.0,0,0,1,0,0,0,0,0,0,1
